Label,Protien,Hydrophobicity index base on helix in membrane,Polarity (driven from amino acids),Hydrophilicity value (driven from free amino acids),Average Volume of surrounding residues,Surrounding hydrophobicity in folded form,Energy of transfer from inside to outside,Buried and accessible molar fraction ratio
Fold3,>Q8EUR6,406.53,441.3800000000013,521.8499999999992,417.3400000000014,339.6000000000011,537.7200000000003,245.28000000000006
Fold3,>Q8G4V2,236.58000000000047,294.67999999999995,342.5399999999996,261.84000000000043,228.14000000000055,383.78999999999877,168.4200000000003
Fold3,>Q02VB0,263.43000000000035,295.69999999999993,346.20999999999935,285.85000000000076,216.13000000000073,371.4999999999995,156.9299999999999
Fold3,>P28618,86.43999999999998,95.49000000000004,114.82000000000006,91.47,81.52000000000004,133.33,59.259999999999984
Fold3,>P50589,55.38999999999993,60.96999999999993,76.63,63.04000000000002,53.86000000000002,85.03000000000003,38.59999999999997
Fold3,>Q56198,121.96000000000004,142.91000000000017,166.04,125.99999999999999,134.2700000000001,213.40999999999988,102.6899999999998
Fold3,>P27623,59.66999999999995,60.46999999999994,72.35,60.97000000000002,50.75,74.83,34.4
Fold3,>P59959,82.71999999999991,93.62000000000008,120.20000000000003,91.93000000000008,93.23,145.20999999999998,69.99000000000001
Fold3,>O53441,156.97000000000023,184.32000000000028,224.0800000000001,180.2300000000003,168.96000000000012,275.58999999999946,125.8299999999997
Fold3,>Q8G864,178.86000000000024,208.68000000000004,254.1699999999998,197.55000000000052,179.40000000000012,293.10999999999945,133.7199999999997
Fold3,>Q6YP15,82.07,87.28999999999998,104.80000000000001,89.92000000000003,76.38000000000002,114.97000000000004,52.89999999999995
Fold3,>P81102,80.43999999999996,91.13000000000001,106.33000000000006,86.59,74.36000000000001,124.14999999999996,54.19999999999997
Fold3,>O05724,69.91999999999993,76.36999999999996,92.59000000000003,77.66000000000001,61.93000000000003,98.80999999999999,44.21999999999996
Fold3,>Q46338,70.70999999999995,82.24999999999997,100.88000000000004,85.64,81.73000000000012,137.58999999999997,62.74999999999998
Fold3,>Q59280,130.77000000000015,175.03000000000003,204.68000000000006,140.03000000000006,147.04000000000016,254.58999999999966,116.5299999999997
Fold3,>P77949,66.65999999999995,79.07999999999997,92.96000000000002,73.73999999999998,63.36000000000006,109.36000000000008,46.929999999999986
Fold3,>O32130,145.91000000000008,154.65000000000003,184.53999999999996,155.13000000000025,131.29000000000022,212.63,93.78999999999981
Fold3,>Q6YPH3,220.62000000000015,228.28999999999982,271.0299999999998,240.74000000000038,187.86000000000058,302.04999999999967,136.19999999999956
Fold3,>Q8DS12,136.08999999999995,167.58,197.79000000000005,151.9000000000001,129.11000000000013,210.02999999999972,94.88999999999972
Fold3,>P56968,102.85999999999999,111.08000000000004,138.51000000000002,114.80000000000001,108.8500000000001,166.44999999999993,79.52999999999992
Fold3,>Q9AGJ6,239.15000000000035,273.13000000000017,326.58999999999924,263.58000000000095,220.24000000000035,377.0599999999992,166.4100000000002
Fold3,>P26379,58.359999999999964,65.27999999999993,77.71000000000002,68.86,58.07000000000003,92.65999999999993,42.29999999999997
Fold3,>O34777,64.15999999999997,65.85999999999996,81.41000000000001,69.72000000000004,54.15000000000004,85.10999999999997,36.66000000000001
Fold3,>P39071,95.39999999999995,114.92000000000009,138.47000000000003,104.48000000000003,101.80000000000004,168.69999999999985,77.87999999999987
Fold3,>Q2RKV6,133.46,139.52999999999997,163.92999999999998,146.07000000000002,124.20000000000002,198.21999999999983,86.3499999999999
Fold3,>Q2G1N7,118.63999999999992,114.34000000000007,137.01000000000002,122.70000000000014,99.44000000000003,144.09999999999985,65.40999999999995
Fold3,>P50846,73.43999999999993,82.70000000000003,101.47000000000004,82.06999999999995,77.38000000000005,127.05999999999997,59.559999999999995
Fold3,>Q7NAT8,150.91000000000005,159.47,189.13000000000005,155.29000000000022,134.38000000000025,207.2299999999997,94.54999999999978
Fold3,>P07343,180.73000000000025,214.32999999999993,251.19000000000003,198.48000000000036,169.9400000000005,283.7399999999998,125.46999999999959
Fold3,>Q9Z4Q7,90.1699999999999,103.75000000000004,127.47000000000004,102.92000000000003,96.23000000000005,153.81,72.1399999999999
Fold3,>P26380,68.8999999999999,72.38999999999994,89.21999999999998,71.92,66.68000000000002,100.63000000000002,47.12999999999997
Fold3,>P46712,147.55000000000013,175.21,220.02000000000007,168.64000000000024,169.01000000000033,272.73999999999955,129.77999999999963
Fold3,>P68575,45.36999999999997,50.75999999999995,60.31,50.59999999999997,36.24000000000001,60.15,25.29000000000001
Fold3,>P20805,136.3100000000001,156.79000000000008,186.85000000000002,146.2700000000001,128.13000000000008,220.4699999999999,96.98999999999987
Fold3,>Q9EYW6,48.439999999999976,48.63999999999996,54.41,47.55000000000002,44.11,67.48,29.38000000000002
Fold3,>Q10765,430.3099999999984,455.5799999999992,554.1399999999986,463.9900000000021,405.5000000000008,647.6599999999962,286.96000000000043
Fold3,>P0A0C1,214.97999999999996,225.53999999999968,266.37999999999994,228.20000000000036,182.53000000000057,279.30999999999983,122.9899999999996
Fold3,>Q2FZE2,48.49999999999995,51.04999999999996,60.16000000000001,48.41,38.67999999999998,61.60000000000004,26.53000000000001
Fold3,>Q46337,356.8400000000002,427.99000000000007,511.64999999999856,389.97000000000133,378.3599999999999,624.7299999999956,281.79000000000013
Fold3,>P45855,144.08000000000004,173.1600000000001,210.42999999999995,160.1500000000003,156.55000000000015,253.48999999999972,120.09999999999965
Fold3,>P16400,127.60999999999991,131.44000000000017,156.33000000000004,143.77000000000018,111.11000000000008,174.47999999999968,76.96999999999987
Fold3,>P56220,108.11999999999996,120.64000000000013,145.56,113.26999999999994,112.87000000000008,173.11999999999998,81.5499999999999
Fold3,>Q06539,131.76000000000005,162.31000000000006,194.35999999999981,145.22000000000003,146.73000000000002,235.40999999999974,109.74999999999983
Fold3,>P06632,105.66999999999996,126.47000000000016,148.1500000000001,119.01,107.11000000000011,177.35999999999981,78.6599999999999
Fold3,>Q9S4K9,120.72999999999996,127.64000000000011,153.58,131.40000000000003,116.14000000000007,178.29999999999987,83.64999999999986
Fold3,>P47722,91.12999999999998,100.81000000000009,123.26000000000002,92.86000000000007,87.03000000000007,131.75000000000003,64.88
Fold3,>P38037,41.76999999999998,42.649999999999984,51.42999999999999,42.45999999999999,34.01999999999998,49.87000000000002,22.349999999999998
Fold3,>Q9ZN78,100.03000000000009,130.11000000000018,154.4400000000001,108.29000000000009,97.99000000000001,174.38,76.75999999999983
Fold3,>P0A4V0,176.87000000000015,184.0500000000001,218.37999999999997,189.2100000000003,158.0500000000004,250.9199999999995,109.63999999999963
Fold3,>P54322,115.48999999999994,130.24000000000015,160.23000000000008,134.80999999999997,127.8600000000001,201.11999999999992,96.64999999999984
Fold3,>P11931,387.9500000000001,402.3800000000006,485.5999999999991,420.2500000000022,331.23000000000053,523.9599999999986,228.63000000000056
Fold3,>P19080,55.26999999999996,56.35999999999994,70.46,58.999999999999986,52.870000000000005,76.55999999999999,35.63000000000001
Fold3,>P13267,599.5399999999988,659.1099999999989,790.0699999999969,647.429999999997,549.2099999999994,869.7299999999957,389.6000000000016
Fold3,>Q03377,61.75999999999994,64.29999999999994,75.26000000000002,65.30000000000003,52.97,83.35999999999994,36.169999999999995
Fold3,>P80734,54.43999999999996,60.329999999999956,72.06000000000003,58.48999999999997,48.41000000000003,78.38000000000005,34.949999999999996
Fold3,>Q9F0R1,53.889999999999965,55.559999999999945,66.59,52.830000000000005,40.559999999999995,62.14,27.630000000000006
Fold3,>P35155,80.14999999999985,88.09999999999991,109.18000000000004,92.53,75.70000000000009,120.77999999999997,54.61
Fold3,>Q04942,92.8599999999999,100.61999999999992,128.79999999999998,97.47000000000003,88.81,137.34999999999997,63.25999999999997
Fold3,>P11959,173.24000000000007,206.28999999999994,249.07999999999984,192.4300000000001,191.0000000000003,302.8199999999994,145.0799999999998
Fold3,>O86963,240.9900000000004,288.12000000000006,340.1599999999999,259.0900000000003,223.3100000000009,367.57999999999925,159.64999999999998
Fold3,>Q98R33,278.70000000000005,274.18000000000006,323.0299999999998,279.4800000000008,226.6700000000011,340.7000000000001,154.65999999999977
Fold3,>O31749,94.77,108.16000000000007,132.66000000000003,101.44999999999999,95.21000000000008,148.58,68.88999999999994
Fold3,>Q8Y960,131.5799999999998,147.83,173.42000000000004,136.64000000000013,106.4,173.12999999999974,73.75999999999986
Fold3,>Q2NJZ2,354.22,358.6600000000003,428.4499999999994,368.2600000000015,315.2000000000014,500.120000000001,229.16000000000017
Fold3,>P28598,203.08000000000007,253.29999999999993,306.0099999999995,225.96000000000046,210.34000000000052,340.18999999999903,157.98999999999975
Fold3,>A5U654,93.82,116.20000000000014,136.43000000000004,99.98000000000005,101.13000000000005,172.29,78.67999999999996
Fold3,>P96614,206.65000000000032,237.05999999999983,284.32999999999976,210.8500000000007,174.37000000000035,287.17999999999927,123.89999999999964
Fold3,>P45870,79.62999999999997,91.36999999999998,108.24000000000002,78.60000000000011,59.98000000000004,102.35999999999991,41.859999999999985
Fold3,>P40859,153.63999999999993,175.11999999999998,206.99999999999991,172.53000000000006,148.76000000000036,244.0999999999997,108.0199999999997
Fold3,>P32397,183.99,209.19999999999996,252.55000000000013,197.71000000000043,178.3200000000003,289.5999999999993,130.76999999999958
Fold3,>P0A3Q0,214.91000000000025,226.9299999999999,268.87,234.09000000000037,188.85000000000053,309.7899999999996,133.28999999999965
Fold3,>A5U697,104.27000000000001,130.95,151.40000000000006,109.91999999999997,90.68000000000005,161.41999999999993,66.87999999999987
Fold3,>Q2RKH8,148.28000000000011,177.92000000000016,223.92999999999995,171.35000000000025,168.45000000000007,277.6799999999997,129.90999999999966
Fold3,>O34767,155.26000000000013,171.28000000000006,199.70000000000013,171.69000000000042,148.19000000000037,248.20999999999967,107.46999999999971
Fold3,>P0A672,91.06999999999991,103.61000000000004,128.01000000000002,104.89999999999995,94.06000000000013,144.03999999999994,65.86
Fold3,>O68575,113.86999999999993,118.24000000000002,144.15999999999997,119.53000000000003,101.89000000000011,157.0,71.60999999999997
Fold3,>P55179,162.35,193.61999999999998,224.93000000000004,177.6400000000004,149.88000000000036,249.07999999999979,107.77999999999969
Fold3,>Q8EWP5,80.06999999999992,86.99999999999999,104.9,83.86,73.74000000000008,111.81999999999995,52.230000000000004
Fold3,>P46807,142.8400000000001,165.40000000000006,200.43000000000015,161.1100000000001,155.0700000000002,252.87999999999963,114.46999999999969
Fold3,>Q83GH3,189.5100000000002,201.53999999999996,241.14,197.6900000000002,171.0800000000003,274.4499999999995,121.91999999999967
Fold3,>Q08788,101.76999999999994,105.94000000000008,127.17000000000007,116.17000000000004,92.84000000000009,151.32999999999987,67.68999999999994
Fold3,>Q9X895,224.98000000000067,266.0699999999997,320.1499999999996,245.42000000000021,207.02000000000032,355.31999999999937,152.29999999999987
Fold3,>P0A2X4,113.61000000000004,129.55000000000004,151.8100000000001,117.59000000000002,94.30000000000014,163.85999999999999,68.27999999999996
Fold3,>Q9KWG2,135.8900000000001,162.5100000000002,193.13000000000005,141.57000000000008,138.97,233.5699999999999,105.86999999999978
Fold3,>O32271,179.27000000000024,198.13000000000002,243.82000000000002,195.2400000000003,188.03000000000054,291.7199999999997,138.7899999999997
Fold3,>Q83FF5,179.17000000000016,178.70999999999975,226.48000000000002,195.65000000000032,175.34000000000054,266.26999999999975,127.3499999999997
Fold3,>Q5FIJ4,76.20999999999997,92.13000000000001,107.62,78.75999999999999,70.22000000000004,112.95000000000005,49.66999999999997
Fold3,>P38645,189.2100000000002,208.01000000000002,252.5399999999999,206.67000000000053,183.22000000000008,298.43999999999926,131.71999999999971
Fold3,>O53078,121.26999999999995,138.4600000000001,164.14000000000013,136.01000000000005,119.09000000000003,187.56999999999982,83.87999999999982
Fold3,>P00512,121.72000000000006,144.9700000000002,173.70000000000007,127.17000000000009,128.4800000000001,201.98999999999987,95.55999999999982
Fold3,>Q47N75,147.28999999999994,166.90999999999985,205.59000000000006,172.64000000000024,146.6600000000002,235.5499999999997,106.07999999999977
Fold3,>P81101,77.93999999999993,92.71999999999996,112.86999999999999,79.16,64.33000000000004,102.97000000000001,44.84999999999998
Fold3,>P32081,26.26999999999999,32.54999999999999,37.260000000000005,30.03000000000002,24.3,41.650000000000006,18.870000000000005
Fold3,>Q7TWW7,195.16000000000008,226.98999999999998,269.14000000000004,212.12000000000037,188.8300000000005,307.7299999999996,138.1999999999997
Fold3,>O50515,31.349999999999998,40.26999999999998,49.80000000000001,39.440000000000005,37.23000000000004,62.10000000000001,28.949999999999992
Fold3,>Q4A6A2,311.62999999999965,336.29000000000053,397.04999999999944,339.0800000000011,262.22000000000156,424.7600000000005,188.64000000000033
Fold3,>Q10744,190.20000000000013,215.6199999999998,249.1000000000001,198.9800000000004,158.54000000000036,264.7599999999995,115.09999999999961
Fold3,>Q8G4D8,395.72999999999973,458.0400000000005,534.9699999999983,432.42000000000166,356.08000000000027,601.4699999999958,255.0800000000006
Fold3,>Q4JVH7,155.32000000000016,185.77000000000004,222.7199999999999,167.7400000000002,159.0700000000002,259.78999999999974,116.52999999999967
Fold3,>P46713,126.29999999999997,147.6600000000001,176.6200000000002,134.54,137.09000000000015,218.1599999999997,102.38999999999973
Fold3,>P39804,53.48999999999996,59.20999999999993,68.29,56.229999999999976,40.409999999999975,66.63000000000001,27.20000000000001
Fold3,>Q59112,104.3599999999999,117.18000000000004,140.61000000000004,112.76999999999998,104.81000000000009,166.70000000000002,76.40999999999993
Fold3,>Q8RP81,167.32000000000005,203.42000000000002,241.01999999999998,181.82000000000028,164.45000000000041,273.0699999999999,122.50999999999961
Fold3,>Q9Z4P6,238.25000000000014,288.52000000000015,347.7399999999998,273.4000000000008,247.02000000000115,395.3099999999999,183.99000000000015
Fold3,>P0A5T0,79.4799999999999,85.97000000000001,105.67999999999998,83.85999999999993,82.29000000000005,128.60000000000002,58.230000000000004
Fold3,>Q9AGY7,76.99999999999999,85.71000000000004,103.38000000000001,82.78000000000006,81.08000000000008,127.22000000000008,60.78999999999999
Fold3,>Q59118,261.7600000000002,310.7699999999997,364.4999999999985,296.93000000000046,254.96000000000052,432.8199999999981,186.33000000000007
Fold3,>P42014,232.68000000000043,253.73999999999975,313.6399999999994,265.3400000000005,231.96000000000078,362.40999999999923,167.17999999999986
Fold3,>Q03VA1,148.07000000000008,176.68,206.93000000000004,156.65000000000012,125.27000000000005,207.09999999999977,87.03999999999981
Fold3,>P19368,123.37999999999991,125.83000000000006,146.89000000000004,130.07999999999998,105.27000000000007,166.6799999999998,73.3099999999999
Fold3,>O32242,37.879999999999995,41.73999999999998,47.51,39.04999999999999,34.08999999999999,55.04,24.459999999999994
Fold3,>Q1AU26,291.1500000000003,333.15000000000003,404.849999999999,319.6400000000012,273.6700000000008,435.3099999999989,193.0299999999998
Fold3,>P46831,247.2500000000006,268.6399999999996,326.29999999999905,267.3200000000004,226.79000000000076,373.80999999999904,164.52999999999977
Fold3,>Q59111,130.7399999999999,143.3300000000001,172.27999999999992,136.82999999999998,125.62000000000018,196.66999999999987,90.68999999999981
Fold3,>P0A5L8,110.85000000000005,121.54000000000008,148.76000000000005,120.60000000000001,109.86000000000007,179.0399999999999,79.53999999999995
Fold3,>P24301,38.749999999999986,46.749999999999964,57.540000000000006,42.220000000000006,38.059999999999995,59.99000000000002,27.680000000000003
Fold3,>P47481,339.1000000000002,372.6000000000004,453.6699999999995,353.5600000000009,296.32000000000085,463.4099999999994,210.7899999999997
Fold3,>P71756,141.0200000000001,158.18000000000018,192.66999999999987,161.08999999999992,151.83000000000007,245.3799999999998,111.83999999999972
Fold3,>Q11010,337.7599999999995,386.65999999999894,460.07999999999856,366.4100000000007,316.7700000000011,535.5699999999969,232.15000000000103
Fold3,>Q04FF6,235.6800000000003,259.9199999999999,307.53999999999974,251.39000000000064,211.3400000000008,341.07999999999953,152.53999999999976
Fold3,>Q93PS3,231.36000000000035,250.9299999999998,303.36999999999944,258.9900000000006,232.2300000000006,369.81999999999925,169.57
Fold3,>O32885,152.91,179.67,216.3700000000003,162.23000000000008,136.8000000000001,224.37999999999965,96.55999999999976
Fold3,>Q45066,342.52000000000015,378.39000000000044,455.78999999999945,361.43000000000114,303.6000000000011,477.3699999999996,213.71000000000006
Fold3,>P00469,135.71999999999994,140.59000000000003,165.05999999999997,149.17000000000016,120.98000000000008,193.4499999999998,83.65999999999988
Fold3,>P54264,144.53999999999988,154.8299999999998,186.48000000000002,157.1800000000001,125.56000000000007,203.6399999999998,89.25999999999979
Fold3,>P16304,86.65999999999987,102.53999999999996,124.64000000000001,94.21999999999998,82.24000000000004,130.16999999999993,59.769999999999996
Fold3,>Q7A338,127.87,140.60999999999999,165.72000000000006,137.13,125.67000000000016,206.14999999999995,93.20999999999981
Fold3,>Q45588,86.01999999999994,96.32000000000005,112.14000000000003,93.09999999999991,81.47000000000001,127.53000000000003,58.29999999999999
Fold3,>P41019,142.4000000000001,166.70000000000007,202.9,154.78000000000011,139.85000000000005,228.00999999999976,102.65999999999974
Fold3,>P37487,122.85999999999989,144.1300000000002,172.11000000000007,136.15000000000026,120.68000000000002,189.1099999999996,87.96999999999984
Fold3,>P0A5P0,127.65999999999994,137.20000000000007,164.1799999999999,136.6900000000001,111.77000000000005,182.33999999999992,78.58999999999986
Fold3,>P46815,100.55999999999993,133.96,155.48000000000005,108.80999999999999,86.90000000000006,158.42999999999992,64.9099999999999
Fold3,>P11018,115.69999999999992,148.6300000000001,174.15999999999997,129.58000000000013,118.97000000000001,199.8899999999998,90.4999999999998
Fold3,>P59076,247.61000000000038,284.78999999999996,336.16999999999945,275.23000000000087,229.50000000000068,383.3099999999992,168.37000000000015
Fold3,>P13375,184.32000000000014,201.89999999999986,241.4399999999998,206.3500000000004,169.55000000000035,273.93999999999977,121.06999999999958
Fold3,>P75361,410.9299999999996,457.80000000000047,540.439999999999,433.5700000000022,359.5200000000013,582.5599999999995,258.3900000000009
Fold3,>P34024,136.52999999999994,138.65000000000003,162.14000000000001,139.1400000000001,115.60000000000008,188.31999999999985,81.37999999999987
Fold3,>P0A5S6,117.56999999999995,131.8900000000001,165.68,133.20000000000005,130.22000000000006,200.14999999999986,96.36999999999992
Fold3,>O53077,38.449999999999996,43.03999999999997,53.050000000000004,39.790000000000006,40.160000000000004,60.84000000000002,29.389999999999997
Fold3,>A1R7K6,200.60000000000025,226.61999999999983,275.8999999999995,227.66000000000008,190.53000000000037,314.9999999999994,139.42999999999958
Fold3,>P46033,195.8300000000003,211.10999999999987,254.2699999999999,218.57000000000025,177.94000000000034,289.7999999999999,124.02999999999969
Fold3,>P53627,257.930000000001,298.7399999999994,364.9699999999987,278.5900000000008,233.82000000000025,405.569999999997,173.0699999999996
Fold3,>Q831U3,292.37000000000006,317.94,382.56999999999965,326.29000000000104,271.4100000000011,420.72999999999956,190.1100000000002
Fold3,>P37552,48.86999999999994,54.56999999999993,64.72,55.64000000000001,51.26000000000002,79.54,36.540000000000006
Fold3,>P22346,326.67999999999995,346.8800000000006,408.1399999999993,351.24000000000194,283.7000000000011,460.3800000000003,200.07000000000025
Fold3,>Q4A5X2,223.64000000000001,239.53999999999976,282.51999999999964,233.88000000000034,175.32000000000062,280.6899999999993,118.64999999999957
Fold3,>P0A512,187.3400000000002,203.76999999999984,247.95999999999992,209.5800000000004,174.24000000000035,279.7299999999997,124.38999999999972
Fold3,>O34559,160.2100000000001,165.88999999999993,197.7,169.83000000000013,139.22000000000017,224.53999999999982,96.90999999999973
Fold3,>Q97EB7,226.63000000000008,249.1199999999997,302.6299999999994,238.18000000000063,186.98000000000062,293.23999999999967,129.17999999999964
Fold3,>P45618,60.31999999999994,68.72999999999996,82.47999999999999,65.39,61.23000000000003,96.63000000000005,46.370000000000005
Fold3,>P21938,183.52000000000018,212.99999999999997,245.11999999999986,197.08000000000015,159.8500000000003,270.46999999999974,114.34999999999958
Fold3,>Q5FKI4,262.1100000000001,289.9899999999995,350.08999999999907,279.5200000000007,225.90000000000055,362.8599999999991,162.05
Fold3,>P39127,135.47999999999993,131.36000000000004,162.01999999999998,144.45000000000013,122.02000000000012,186.48999999999984,84.2299999999999
Fold3,>P34020,120.32000000000002,146.67000000000013,169.09000000000003,122.61999999999988,122.45000000000009,204.95999999999984,91.70999999999984
Fold3,>O31760,226.48000000000025,244.72999999999982,297.7600000000001,240.08000000000067,225.3800000000007,344.16999999999956,161.9199999999996
Fold3,>Q5HJF4,311.08999999999975,348.42999999999967,412.58999999999907,330.32000000000113,277.800000000001,451.32999999999913,196.44999999999982
Fold3,>P26900,131.70999999999995,143.85000000000002,174.49000000000024,141.27000000000004,133.21000000000015,206.2799999999999,94.80999999999985
Fold3,>P81100,78.36,91.97999999999995,109.28000000000003,80.28000000000004,76.17999999999999,123.08000000000003,57.51999999999996
Fold3,>Q9RC92,156.75000000000009,176.3299999999999,207.57999999999993,160.43000000000018,133.98000000000013,228.73000000000002,97.24999999999982
Fold3,>P00343,128.10000000000005,146.57000000000016,174.27000000000004,135.72000000000006,126.96000000000012,203.24999999999994,92.99999999999983
Fold3,>P32396,129.21999999999983,145.29,172.71,143.57,114.30000000000014,184.58999999999972,78.49999999999987
Fold3,>P17893,62.63999999999996,68.84999999999998,83.28000000000002,65.18000000000004,57.68000000000003,89.57000000000005,40.949999999999996
Fold3,>Q9CJ45,106.52000000000002,114.9400000000001,141.1,116.3600000000001,105.32000000000005,163.1699999999999,74.98999999999991
Fold3,>Q9L4Q8,205.91000000000008,220.3599999999998,264.4599999999999,217.7000000000005,180.00000000000034,288.1599999999997,127.63999999999966
Fold3,>Q08352,138.0400000000001,163.52000000000032,196.94000000000003,157.61000000000016,154.39000000000027,243.99999999999977,113.70999999999975
Fold3,>Q83GS8,368.72999999999956,427.06999999999925,515.8099999999984,390.1200000000009,375.00000000000125,607.8399999999974,280.2100000000003
Fold3,>P0A574,118.96000000000001,144.3400000000001,174.19000000000005,130.72000000000006,130.26000000000008,220.39999999999986,101.22999999999985
Fold3,>Q97II1,139.3400000000001,164.07999999999998,195.6399999999999,150.9600000000001,135.9800000000002,217.8299999999999,100.70999999999972
Fold3,>Q53062,164.47000000000003,191.92000000000013,223.53999999999996,178.93000000000038,162.3300000000001,266.04999999999967,118.97999999999966
Fold3,>P12876,41.57999999999996,51.679999999999964,61.55999999999999,40.64,36.309999999999995,57.02,26.24
Fold3,>P06535,84.49999999999999,90.0,105.19000000000003,92.68999999999998,73.75000000000006,115.64999999999993,50.06999999999995
Fold3,>P29422,204.89000000000027,245.69999999999996,277.63999999999965,213.6400000000005,168.79000000000013,299.59999999999934,120.51999999999958
Fold3,>O32221,25.070000000000007,34.12999999999999,39.92000000000001,25.870000000000008,28.079999999999995,43.13000000000001,20.89
Fold3,>P11540,38.469999999999985,40.149999999999984,48.56000000000001,41.35,35.02,55.1,25.340000000000003
Fold3,>Q933K8,156.11000000000013,221.60999999999967,256.07000000000016,173.21000000000035,147.76000000000016,284.3399999999995,117.80999999999965
Fold3,>P0A0I7,106.27000000000002,109.98000000000008,131.49,110.80000000000003,94.79000000000005,142.24999999999991,65.5599999999999
Fold3,>P50849,283.2100000000005,330.02000000000055,403.61999999999944,308.79000000000104,270.220000000001,428.8399999999994,198.16999999999982
Fold3,>P27580,157.80000000000013,180.22999999999996,221.42,174.0200000000002,152.16000000000003,252.34999999999974,111.40999999999973
Fold3,>Q97R46,173.43000000000012,210.76000000000008,243.1200000000002,185.75000000000068,180.8000000000005,290.52999999999935,132.25999999999962
Fold3,>Q46336,41.20999999999999,46.46999999999996,54.46000000000002,43.85,32.62,57.600000000000016,23.890000000000004
Fold3,>P22326,176.4800000000001,197.77,234.09000000000006,184.0800000000002,150.92000000000033,250.59999999999968,109.28999999999968
Fold3,>O07151,283.3500000000004,318.92999999999967,384.0799999999989,310.7100000000007,263.1900000000007,433.38999999999896,190.04999999999978
Fold3,>P40875,155.52000000000007,176.40000000000015,205.97999999999985,177.3800000000003,163.0700000000001,262.6699999999996,119.37999999999967
Fold3,>P23532,40.74999999999998,47.04999999999998,57.12,47.610000000000014,42.14,66.59000000000006,30.03000000000001
Fold3,>Q59331,158.70000000000007,179.55999999999995,216.8500000000001,170.00000000000023,159.06000000000026,247.34999999999974,115.66999999999965
Fold3,>P35154,114.07999999999993,116.34000000000005,144.18000000000004,127.59000000000006,97.05000000000014,145.41999999999987,63.76999999999996
Fold3,>P60611,106.10000000000004,113.88000000000004,131.4600000000001,113.56999999999998,94.08000000000004,148.00000000000006,65.38999999999993
Fold3,>Q03Q83,218.33000000000018,243.13999999999976,288.6199999999998,234.29000000000067,190.88000000000068,316.2399999999998,137.56999999999977
Fold3,>P29094,252.69000000000017,265.4599999999998,314.42000000000013,268.4400000000008,202.7800000000007,323.4399999999999,133.9599999999996
Fold3,>P39043,112.13999999999999,112.29000000000008,134.03000000000003,122.67999999999999,114.05000000000007,174.78999999999988,79.90999999999987
Fold4,>O33702,51.42999999999996,59.709999999999965,71.72000000000001,53.91999999999998,56.47999999999999,95.52000000000004,43.54999999999999
Fold4,>Q09T02,26.680000000000003,27.500000000000007,35.239999999999995,27.700000000000003,28.87999999999998,45.13,21.66000000000001
Fold4,>P43163,76.72999999999999,104.29999999999997,120.48000000000006,82.04000000000003,76.53999999999996,145.12999999999994,59.99999999999993
Fold4,>P29958,292.86000000000075,346.5399999999994,414.33999999999884,309.56000000000085,291.5900000000001,501.3299999999973,220.2500000000001
Fold4,>P45702,290.29,310.6599999999999,369.49999999999915,319.39000000000027,271.5200000000007,441.1099999999987,194.94999999999993
Fold4,>P0C1U8,120.31999999999998,173.63000000000028,183.6800000000001,127.95999999999974,101.31000000000014,199.31999999999962,77.8599999999999
Fold4,>P39597,163.57000000000016,196.33999999999986,230.1400000000001,167.0500000000001,138.91000000000022,247.11999999999975,106.62999999999974
Fold4,>P19571,215.79000000000028,240.18,266.3499999999998,221.54000000000082,188.35000000000048,316.919999999999,132.66999999999956
Fold4,>P11001,627.4999999999984,778.6299999999981,864.8699999999914,609.7499999999977,533.9400000000005,943.1599999999947,385.0400000000013
Fold4,>Q03424,116.39000000000013,159.20000000000013,187.49000000000012,116.74999999999982,130.00000000000009,231.85999999999981,102.40999999999968
Fold4,>Q8RP81,167.32000000000005,203.42000000000002,241.01999999999998,181.82000000000028,164.45000000000041,273.0699999999999,122.50999999999961
Fold4,>P82594,132.73999999999998,146.37999999999997,172.3,142.56000000000006,119.7800000000001,203.02999999999992,86.01999999999985
Fold4,>P0A312,27.199999999999996,34.64999999999999,35.900000000000006,29.209999999999997,26.87000000000001,48.21000000000002,20.059999999999995
Fold4,>O34344,81.02,91.41000000000007,109.62000000000003,82.79,76.47999999999998,120.86999999999995,55.27
Fold4,>P80696,22.330000000000005,26.180000000000014,31.330000000000016,23.119999999999997,27.60000000000001,43.410000000000025,22.11
Fold4,>O87237,24.309999999999995,31.220000000000002,37.169999999999995,24.150000000000013,22.039999999999985,38.75000000000001,17.04
Fold4,>P81715,148.23000000000013,194.42000000000036,221.03000000000011,158.03000000000023,157.65000000000032,284.08999999999946,122.69999999999963
Fold4,>P09401,155.76000000000022,202.1000000000001,243.00999999999974,167.0100000000002,160.63,286.2499999999996,123.87999999999973
Fold4,>P82593,317.3200000000001,385.95999999999884,441.6699999999993,322.90000000000117,285.75000000000085,506.22999999999695,212.0800000000001
Fold4,>P15555,145.86000000000016,176.02000000000015,205.38000000000008,151.64,153.80000000000007,261.8699999999996,113.32999999999966
Fold4,>Q6E3K9,102.65999999999995,115.38999999999996,137.67000000000004,104.07999999999997,96.7000000000001,156.60999999999999,70.52999999999997
Fold4,>O31097,146.64000000000013,187.49999999999983,213.55999999999997,149.40000000000006,127.88000000000017,227.73999999999995,94.77999999999976
Fold4,>P10547,182.16000000000017,239.98999999999975,270.08000000000004,190.54000000000084,161.8800000000004,294.23999999999944,118.30999999999959
